account_id,english_name,dealer_code,year,month,monthly_value,yearly_value
15000D,Sub-Total Occupancy (Lines 50 Thru 57,80475,2024,7,57172,382752
16000D,"Total Fixed Overhead (Lines 27, 49, 58,59 Thru 62)",80475,2024,7,205903,1480771
8003D,Advertising (Institutional),80475,2024,7,1694,9548
17000D,Total Operating Expenses (Lines 16  & 63),80475,2024,7,235563,1776729
18000D,Departmental Operating Profit (Line 2 Minus 64),80475,2024,7,6757,-55389
M44700XG,Used Vehicle Department,80475,2024,7,45017,582425
M45500XG,Service Department,80475,2024,7,73737,405541
8293D,Travel & Entertainment,80475,2024,7,525,622
14000CD,Total Semi-Fixed Expenses  (Lines 28 Thru 48),80475,2024,7,10727,92609
13000DD,Sub-Total Personnel Expenses (Lines 17 Thru 26),80475,2024,7,15054,130681
8363D,Telephone,80475,2024,7,300,3376
8323D,Postage,80475,2024,7,34,131
8073D,Goodwill Policy,80475,2024,7,1318,17334
8273D,Data Processing,80475,2024,7,3999,27502
8413D,Miscellaneous,80475,2024,7,895,5072
8423D,Rent,80475,2024,7,17500,117600
8473D,Insurance - Buildings & Improvements,80475,2024,7,2810,8627
85000D,Total Additional Income(Lines 71Thru 77),80475,2024,7,7588,86137
15000CD,Sub-Total Occupancy  (Lines 50 Thru 57),80475,2024,7,20010,135814
16000CD,"Total Fixed Overhead (Lines 27, 49, 58,59 Thru 62)",80475,2024,7,76957,546217
41000G,Total Mitsubishi Suv Retail (Lines 6 Thru 15),80475,2024,7,52577,337278
9101D,Lease & Rental Income,80475,2024,7,8000,56000
3280U,Chemical Sales - New,80475,2024,7,12,45
3281U,Other Ext. Warranty - New,80475,2024,7,17,121
3282U,Other F & I - New,80475,2024,7,27,127
43500S,Total New Vehicle Dept (Lines 21 & 30),80475,2024,7,1294270,6771385
43500G,Total New Vehicle Dept (Lines 21 & 30),80475,2024,7,99625,589514
43000S,Total F & I New,80475,2024,7,56478,328500
44500U,Total Used Vehicles (Lines 39 Thru 42),80475,2024,7,22,158
3500U,Used Vehicles - Retail (Non Cpo),80475,2024,7,22,158
44000U,Total Used Retail (Lines 33  Thru 38),80475,2024,7,22,158
41000S,Total Mitsubishi Suv Retail (Lines 6 Thru 15),80475,2024,7,1116472,6192414
41500S,"Total Mitsubishi Retail (Lines 5, 16 & 17)",80475,2024,7,1237792,6442885
41500G,"Total Mitsubishi Retail (Lines 5, 16 & 17)",80475,2024,7,59806,352827
42000G,Total Mit. New (Lines 18 Thru 20),80475,2024,7,59806,352827
3707U,Finance Income (Non Cpo),80475,2024,7,4,62
45000U,Total Mitsubishi Labour (Lines 2 Thru 6),80475,2024,7,387,2152
40000S,Total Mitsubishi Cars Retail (Lines 2 Thru 4),80475,2024,7,121320,250471
44800U,Total New & Used Vehicle(Lines  31 & 62),80475,2024,7,51,302
45500U,Total Service Department (Lines 7 Thru 13),80475,2024,7,387,2152
44600S,Total F & I Used,80475,2024,7,10925,144133
5000U,Customer Mechanical Labour - Mitsubishi,80475,2024,7,167,934
5100S,Sublet Repairs,80475,2024,7,17915,93885
5200S,Internal Mechanical Labour,80475,2024,7,18904,131249
5240S,Warranty P&A Ro,80475,2024,7,21487,80210
5261S,Internal P&A Ro,80475,2024,7,35269,169117
5310U,Retail Counter P&A,80475,2024,7,27,168
5330U,Wholesale P&A,80475,2024,7,50,179
5710S,Other P&A,80475,2024,7,205,8712
5240G,Warranty P&A Ro,80475,2024,7,1613,16913
3022G,Rvr,80475,2024,7,3446,25818
47000U,Total P&A (Lines 16 Thru 27),80475,2024,7,77,349
3022S,Rvr,80475,2024,7,60357,480524
3015G,Outlander,80475,2024,7,22620,116550
3015S,Outlander,80475,2024,7,394044,2257956
3026G,Outlander Phev,80475,2024,7,23031,170122
3026S,Outlander Phev,80475,2024,7,587819,2892741
3028G,Eclipse Cross,80475,2024,7,3480,24788
3028S,Eclipse Cross,80475,2024,7,74252,561193
20000D,Total Cash And Contracts(Lines 1 Thru 5),80475,2024,7,160674,2199814
22000D,Total Receivables(Line 12 & Lines 13 Thru 19),80475,2024,7,598396,2719624
200000D,"Total Assets (Lines 50, 61 & 67)",80475,2024,7,6770962,43340025
26000D,Total Other Current Assets(Lines 42 Thru 48),80475,2024,7,601027,3702178
28000D,Total Fixed Assets(Lines 53 Thru 60),80475,2024,7,160513,1123591
21000D,Net Customer Receivables(Lines 7 Thru 11),80475,2024,7,394036,1870010
24000D,Total Used Vehicles(Lines 27 Thru 29),80475,2024,7,1422370,8564209
25000D,"Total Inventories(Lines 26, 30 Thru 40)",80475,2024,7,5050353,32194828
27000D,"Total Current Assets(Lines 6, 20, 41 & 49)",80475,2024,7,6410450,40816444
1100AD,Vehicle Accounts - Customers,80475,2024,7,298502,1265893
1140AD,"Serv., Parts & Body Shop - Customers",80475,2024,7,95072,585627
22500D,Net Receivables (Lines 78 & 79),80475,2024,7,598398,2719621
1200AD,Other Factory Rec. / Incentives - Mit.,80475,2024,7,159000,556875
1130AD,Finance / Insurance Income Rec. - Current,80475,2024,7,463,18488
22000XD,Total(Lines 71 Thru 77),80475,2024,7,598398,2719621
1280AD,Warranty Rec. / P.D.I. - Mitsubishi,80475,2024,7,45361,292738
30000D,Total Accounts & Notes Payable  (Lines 1 Thru 11),80475,2024,7,5703831,36419086
32000D,Total Long Term Debt (Lines 28 Thru 31),80475,2024,7,2498675,17428094
31000D,Total Current Liabilities (Lines 12 Thru 26),80475,2024,7,5555382,34951496
25700D,Total,80475,2024,7,30746,157321
35000D,Total Liabilities & Net Worth (Lines 33 & 67),80475,2024,7,6770963,43340031
3950U,Total,80475,2024,7,158,649
395BU,Feb.,80475,2024,7,26,156
396BD,Feb.,80475,2024,7,-9052,-54312
1800D,Equip. M/S,80475,2024,7,79060,553420
391CU,Mar.,80475,2024,7,18,90
396CD,Mar.,80475,2024,7,3210,16050
391DU,Apr.,80475,2024,7,21,84
395DU,Apr.,80475,2024,7,31,124
391EU,May,80475,2024,7,18,54
395EU,May,80475,2024,7,19,57
396ED,May,80475,2024,7,20910,62730
395FU,Jun.,80475,2024,7,16,32
396FD,Jun.,80475,2024,7,-28196,-56392
391GU,Jul.,80475,2024,7,29,29
395GU,Jul.,80475,2024,7,22,22
396GD,Jul.,80475,2024,7,14345,14345
1140ED,"Service, Parts & Body Shop - Customers",80475,2024,7,55143,324857
1200BD,Other Factory Rec. / Incentives - Mitsubishi,80475,2024,7,159000,556875
1130BD,Finance / Insurance Income Rec. - Current,80475,2024,7,463,18488
43500XG,Total Gross Profit - New Vehicle Dept.,80475,2024,7,99625,589514
44700XG,Total Gross Profit - Used Vehicle Dept.,80475,2024,7,45017,582425
8021D,Compensation - Sales,80475,2024,7,31737,159584
8022D,Compensation - Sales,80475,2024,7,14739,124083
8051D,Floor Plan Interest,80475,2024,7,18549,111933
8052D,Floor Plan Interest,80475,2024,7,5837,35915
8701D,Floor Plan Credits,80475,2024,7,24753,163645
8111D,Promotion,80475,2024,7,3251,30180
8112D,Promotion,80475,2024,7,420,2475
8011D,Dealer Advertising Expense,80475,2024,7,2496,23068
8012D,Dealer Advertising Expense,80475,2024,7,4943,27062
8031D,Dealer Advertising Allowance,80475,2024,7,-27600,-64428
8081D,Compensation - Owner,80475,2024,7,3635,20475
8082D,Compensation - Owner,80475,2024,7,1558,8775
8091D,Compensation - Supervisors,80475,2024,7,4914,36472
8092D,Compensation - Supervisors,80475,2024,7,9364,62665
8631D,Other Salaries & Wages,80475,2024,7,1544,-3706
8632D,Other Salaries & Wages,80475,2024,7,1544,2734
8101D,Compensation - Clerical,80475,2024,7,14382,105974
8102D,Compensation - Clerical,80475,2024,7,1319,7767
8162D,Employee Benefits,80475,2024,7,354,3259
8661D,Company Vehicle Expense,80475,2024,7,151,5530
8662D,Company Vehicle Expense,80475,2024,7,64,626
8371D,Outside Services,80475,2024,7,604,10050
8372D,Outside Services,80475,2024,7,259,6562
8201D,Office Supplies & Stationery,80475,2024,7,411,3210
8202D,Office Supplies & Stationery,80475,2024,7,176,2139
8001D,Advertising (Institutional),80475,2024,7,6154,37890
8002D,Advertising (Institutional),80475,2024,7,5677,44310
8291D,Travel & Entertainment,80475,2024,7,525,622
8292D,Travel & Entertainment,80475,2024,7,225,267
8361D,Telephone,80475,2024,7,300,3376
8362D,Telephone,80475,2024,7,129,1447
8321D,Postage,80475,2024,7,34,131
8322D,Postage,80475,2024,7,15,56
8061D,Delivery Expense,80475,2024,7,-1421,3105
8271D,Data Processing,80475,2024,7,3319,21187
8272D,Data Processing,80475,2024,7,1878,11371
8411D,Miscellaneous,80475,2024,7,6995,39173
8412D,Miscellaneous,80475,2024,7,688,2486
8441D,Repairs & Maintenance - Real Estate,80475,2024,7,420,1694
8442D,Repairs & Maintenance - Real Estate,80475,2024,7,180,576
10000BD,Sub-Total Selling Expenses (Lines 5 Thru 15),80475,2024,7,25939,193302
14000AD,Total Semi Fixed Expense (Lines 28 Thru 48),80475,2024,7,17072,133869
8471D,Insurance - Buildings & Improvements,80475,2024,7,2810,8627
8472D,Insurance - Buildings & Improvements,80475,2024,7,1204,3697
49000XS,Total Sales - Parts & Access Dept.,80475,2024,7,97036,496546
49000XG,Total Gross Profit - Parts & Access Dept.,80475,2024,7,23941,143860
8084D,Compensation - Owner,80475,2024,7,1558,8775
8094D,Compensation - Supervisors,80475,2024,7,8502,68380
8634D,Other Salaries & Wages,80475,2024,7,1294,25877
8104D,Compensation - Clerical,80475,2024,7,1319,7767
8124D,Absentee Wages,80475,2024,7,310,3513
8134D,Payroll Taxes,80475,2024,7,1811,13258
8164D,Employee Benefits,80475,2024,7,260,3111
8664D,Company Vehicle Expense,80475,2024,7,65,1353
15000AD,Sub-Total Occupancy (Lines 50 Thru 57,80475,2024,7,20010,132837
M17000CD,Service Department,80475,2024,7,76957,546217
8374D,Outside Services,80475,2024,7,259,3698
8334D,Freight & Express,80475,2024,7,53,957
8204D,Office Supplies & Stationery,80475,2024,7,176,755
8004D,Advertising (Institutional),80475,2024,7,337,2618
8294D,Travel & Entertainment,80475,2024,7,225,267
8364D,Telephone,80475,2024,7,129,1447
8324D,Postage,80475,2024,7,15,56
8074D,Goodwill Policy,80475,2024,7,338,1218
8274D,Data Processing,80475,2024,7,1331,9448
8444D,Repairs & Maintenance - Real Estate,80475,2024,7,180,1117
8474D,Insurance - Buildings & Improvements,80475,2024,7,1204,3697
14000DD,Total Semi-Fixed Expenses (Lines 28 Thru 48),80475,2024,7,2486,27312
3310G,Finance Income - New,80475,2024,7,957,11241
3310S,Finance Income - New,80475,2024,7,957,11241
3341G,Insurance Income - New,80475,2024,7,2101,2101
3341S,Insurance Income - New,80475,2024,7,2895,2895
3280G,Chemical Sales - New,80475,2024,7,13956,55327
3280S,Chemical Sales - New,80475,2024,7,23020,89207
3281G,Other Ext. Warranty - New,80475,2024,7,11205,76028
3281S,Other Ext. Warranty - New,80475,2024,7,18006,133167
3282G,Other F & I - New,80475,2024,7,11600,91990
3282S,Other F & I - New,80475,2024,7,11600,91990
3500G,Used Vehicles - Retail (Non Cpo),80475,2024,7,56376,642650
3500S,Used Vehicles - Retail (Non Cpo),80475,2024,7,287764,2947480
4511G,Used Vehicles - Retail Reconditioning (Non Cpo),80475,2024,7,-19687,-161286
3707G,Finance Income (Non Cpo),80475,2024,7,3425,38648
3707S,Finance Income (Non Cpo),80475,2024,7,3425,40351
3741G,Service Contracts (Non Cpo),80475,2024,7,4803,55013
3741S,Service Contracts (Non Cpo),80475,2024,7,6680,88022
3630G,Chemical / Other Income (Non Cpo),80475,2024,7,100,7400
42000S,Total Mit. New (Lines 18 Thru 20),80475,2024,7,1237792,6442885
3630S,Chemical / Other Income (Non Cpo),80475,2024,7,820,15760
44600G,"Total F&I Used(Lines 49, 54, 59 & 60)",80475,2024,7,8328,101061
44700G,Total Used Vehicle Dept.(Lines 43 & 61),80475,2024,7,45017,582425
44700S,Total Used Vehicle Dept.(Lines 43 & 61),80475,2024,7,298689,3091613
44800G,Total New & Used Vehicle(Lines 31 & 62),80475,2024,7,144642,1171939
44800S,Total New & Used Vehicle(Lines 31 & 62),80475,2024,7,1592959,9862998
5000G,Customer Mechanical Labour - Mitsubishi,80475,2024,7,26916,177600
5000S,Customer Mechanical Labour - Mitsubishi,80475,2024,7,32470,213547
5040G,Warranty Labour - Mitsubishi,80475,2024,7,4650,20097
5040S,Warranty Labour - Mitsubishi,80475,2024,7,6847,30106
5080S,Internal Mechanical Labour,80475,2024,7,47355,232195
5100G,Sublet Repairs,80475,2024,7,3881,21724
5200G,P&A Repair Order Mechanical,80475,2024,7,6261,44990
5261G,Internal P&A Ro,80475,2024,7,10820,53841
5310G,Retail Counter P&A,80475,2024,7,536,10350
5310S,Retail Counter P&A,80475,2024,7,1501,37808
5330G,Wholesale P&A,80475,2024,7,4683,15658
5330S,Wholesale P&A,80475,2024,7,19670,68610
5710G,Other P&A,80475,2024,7,28,1964
45000S,Total Mitsubishi Labour (Lines 2 Thru 6),80475,2024,7,86672,475848
45000G,Total Mitsubishi Labour (Lines 2 Thru 6),80475,2024,7,69856,383702
400000G,"Total All Depts. (Pg 4, Ln 63 Pg 5, Ln 37)",80475,2024,7,242320,1721340
400000S,"Total All Depts. (Pg 4, Ln 63 Pg 5, Ln 37)",80475,2024,7,1794582,10929562
50035ST,1 - 30 Days,80475,2024,7,226605,2250148
50045ST,0 - 3 Months,80475,2024,7,47046,495918
50026ST,31 - 60 Days,80475,2024,7,572709,4251672
2570DV,Profit Or Loss (Before Income Tax),80475,2024,7,14345,30745
50036ST,31 - 60 Days,80475,2024,7,161149,1283632
50046ST,4 - 6 Months,80475,2024,7,30918,265686
50048ST,12+ Months,80475,2024,7,92733,611675
50003SDY,Non-Productive / Other,80475,2024,7,7,28
50007SDY,Active Customers,80475,2024,7,391,1290
50012SDY,Avg. Technician Wage,80475,2024,7,80,272
50029ST,Total,80475,2024,7,3227279,21045449
50039ST,Total,80475,2024,7,1422370,8564209
50001SDY,Number Of Productive Bays,80475,2024,7,28,112
6127DZ,Productivity (Guide 85% +),80475,2024,7,4,65
6130DZ,% Of Labour Sales Cp,80475,2024,7,-2,45
6011DZ,Pts. Sls. Per Customer Ro (Inc. Tires),80475,2024,7,-6,141
3001ST,Test Drives,80475,2024,7,45,226
3002ST,Writes,80475,2024,7,33,172
3003ST,Sold,80475,2024,7,29,144
3010ST,Ups,80475,2024,7,35,282
570P,Clerical / Other,80475,2024,7,6,46
5000XP,Total,80475,2024,7,25,181
5000BP,Total,80475,2024,7,5,38
5000CP,Total,80475,2024,7,11,76
5000AP,Total,80475,2024,7,8,60
6016DZ,Pts. Months Supply (Guide 1.5 Mos),80475,2024,7,-1,2
6124DZ,Cp Effective Rate,80475,2024,7,-2,147
6122DZ,Cp Ro Count,80475,2024,7,167,934
6043DZ,Liquidity In Dollars,80475,2024,7,-821686,-9181316
6044DZ,Nv Vehicle Equity Or (Conversion),80475,2024,7,-228618,-418337
6066DZ,Nv Units Sold Retail Per Nv Sales Rep.,80475,2024,7,10,48
8424D,Rent,80475,2024,7,7500,50400
5040U,Warranty Labour - Mitsubishi,80475,2024,7,88,390
50008SD,Number Of Working Days,80475,2024,7,22,147
50015SD,Internal Hours Sold,80475,2024,7,346,1724
3000ST,Ups,80475,2024,7,48,257
3013ST,Sold,80475,2024,7,22,158
6102DZ,Cp Labour Sales Per Technician,80475,2024,7,4033,10823
6104DZ,Cp Ro Count,80475,2024,7,92,167
6002DZ,Pts. Sls. Per Customer Ro (Inc. Tires),80475,2024,7,-107,113
6034DZ,Break Even New & Used Units,80475,2024,7,10,38
6060DZ,Nv Units Sold Retail Per Nv Sales Rep.,80475,2024,7,4,10
50007SD,Active Customers,80475,2024,7,102,391
50010SD,Hours Clocked,80475,2024,7,630,3075
50013SD,Customer Pay Hours Sold,80475,2024,7,235,1456
50014SD,Warranty Hours Sold,80475,2024,7,49,228
3025U,Mirage (5-Door),80475,2024,7,6,12
50012SD,Avg. Technician Wage,80475,2024,7,27,80
6103DZ,Cp Labour Sales Per Ro,80475,2024,7,-77,194
6107DZ,Cp Effective Rate As A % Of Posted Rate,80475,2024,7,-4,95
6116DZ,% Of Labour Sales Internal,80475,2024,7,14,55
6007DZ,Pts. Months Supply (Guide 1.5 Mos),80475,2024,7,-4,5
6004DZ,Warranty Pts. : Warranty Labour Sales,80475,2024,7,-2,3
6005DZ,Sales $'S Per Retail Counter Invoice,80475,2024,7,-270,56
6006DZ,Sales $'S Per Wholesale Invoice,80475,2024,7,267,393
50040ST,0 - 3 Months,80475,2024,7,533,3718
50021ST,31 - 60 Days,80475,2024,7,14,93
50031ST,31 - 60 Days,80475,2024,7,27,208
50041ST,4 - 6 Months,80475,2024,7,281,2142
50022ST,61 - 90 Days,80475,2024,7,11,72
50032ST,61 - 90 Days,80475,2024,7,7,46
50042ST,7 - 12 Months,80475,2024,7,498,3558
50023ST,Over 90 Days,80475,2024,7,29,150
50033ST,Over 90 Days,80475,2024,7,33,159
50043ST,12+ Months,80475,2024,7,2086,13828
50024ST,Total,80475,2024,7,75,462
50034ST,Total,80475,2024,7,67,413
50044ST,Total,80475,2024,7,3398,23246
50049ST,Total,80475,2024,7,211344,1560612
6121DZ,Cp Labour Sales Per Ro,80475,2024,7,-7,229
6023DZ,Pts. Months Supply (Guide 1.5 Mos),80475,2024,7,-3,3
6061DZ,Advertising Pnvr (Dealer Retail Sales),80475,2024,7,-1006,-866
6100DZ,Overhead Absorption %,80475,2024,7,17,47
6105DZ,Hours Per Cp Ro,80475,2024,7,-1,1
8492D,Heat - Light - Power - Water,80475,2024,7,-308,2107
8414D,Miscellaneous,80475,2024,7,-442,2027
6046DZ,Profit Or Loss (Before Income Tax),80475,2024,7,40882,9953
6024DZ,Profit Or Loss (Before Income Tax),80475,2024,7,42541,14345
6120DZ,Cp Labour Sales Per Technician,80475,2024,7,10823,71182
6031DZ,Occupancy As A % Of Company Gp,80475,2024,7,-3,85
41000U,Total Mitsubishi Suv Retail (Lines 6 Thru 15),80475,2024,7,23,132
42000U,Total Mit. New (Lines 18  Thru 20),80475,2024,7,29,144
3015U,Outlander,80475,2024,7,9,52
3026U,Outlander Phev,80475,2024,7,10,50
50011SD,Hours Sold,80475,2024,7,630,3408
1770D,Bldgs. & Improv.,80475,2024,7,31282,218974
11790D,Equip. M/S,80475,2024,7,57260,400820
50009SD,Hours Available,80475,2024,7,704,4704
11770D,Buildings & Improvements,80475,2024,7,26086,182602
391AU,Jan.,80475,2024,7,19,133
1830D,Furnitures & Fixtures,80475,2024,7,136532,955724
2000D,Accounts Payable - Trade Creditors,80475,2024,7,157261,1175115
2100D,New Vehicles - Mitsubishi,80475,2024,7,4385004,26995529
2241D,Provincial Sales Tax,80475,2024,7,1147,1599
1400D,New Car - Mitsubishi,80475,2024,7,58083,120094
1495D,Used Vehicles - Other Makes,80475,2024,7,893393,5199434
2490D,Shareholder'S Loans,80475,2024,7,162434,1112676
1520D,"Gas, Oil, & Grease",80475,2024,7,8795,62075
3025S,Mirage (5-Door),80475,2024,7,121320,250471
5080D,Internal Labour Rate,80475,2024,7,135,945
3025G,Mirage (5-Door),80475,2024,7,7229,15549
5080U,Internal Mechanical Labour,80475,2024,7,132,828
1450D,Used Vehicles,80475,2024,7,528977,3364775
1450UU,(Cars),80475,2024,7,6,74
1450VV,(Suvs),80475,2024,7,17,86
1780D,Bldgs. & Improv.,80475,2024,7,5196,36372
5080G,Internal Mechanical Labour,80475,2024,7,38290,186005
24000VV,(Trucks),80475,2024,7,17,86
24000UU,(Cars),80475,2024,7,50,327
2005D,Accounts Payable - Mitsubishi,80475,2024,7,28371,184450
1020D,Contracts In Transit,80475,2024,7,440886,3699833
50020ST,1 - 30 Days,80475,2024,7,21,147
1140BD,Serv. Parts & Body Shop - Customers,80475,2024,7,27730,192064
1140CD,Serv. Parts & Body Shop - Customers,80475,2024,7,7595,43104
1140DD,"Service, Parts & Body Shop - Customers",80475,2024,7,4604,25602
13000AD,Sub-Total Personnel Expenses (Lines 17 Thru 26),80475,2024,7,29403,196414
13000BD,Sub-Total Personnel Expenses (Lines 17 Thru 26),80475,2024,7,15950,98458
14000BD,Total Semi Fixed Expense (Lines 28 Thru 48),80475,2024,7,11819,100882
44000S,Total Used Retail (Lines 33 Thru 38),80475,2024,7,287764,2947480
18000DD,Dept'L Operating Profit (Line 2 Minus 64),80475,2024,7,-2175,-71454
17000CD,Total Operating Expenses (Line 63),80475,2024,7,76957,546217
18000CD,Dept'L Operating Profit (Line 2 Minus 64),80475,2024,7,-3220,-140676
23000D,Total New Vehicles(Lines 21 Thru 25),80475,2024,7,3227279,21045449
33000D,Total Liabilities (Lines 27 & 32),80475,2024,7,8054057,52379590
8062D,Delivery Expense,80475,2024,7,2708,26138
50027ST,61 - 90 Days,80475,2024,7,429250,3181659
50037ST,61 - 90 Days,80475,2024,7,175098,978592
50047ST,7 - 12 Months,80475,2024,7,40647,187333
50028ST,Over 90 Days,80475,2024,7,1365738,7095704
50038ST,Over 90 Days,80475,2024,7,859518,4051837
50025ST,1 - 30 Days,80475,2024,7,859582,6516414
3012ST,Writes,80475,2024,7,26,182
5000D,Customer Labour Rate,80475,2024,7,145,1015
50001SD,Number Of Productive Bays,80475,2024,7,4,28
8443D,Repairs & Maintenance - Real Estate,80475,2024,7,420,4671
1790D,Equip. M/S,80475,2024,7,136320,954240
9072D,Miscellaneous Income,80475,2024,7,-412,30118
8494D,Heat - Light - Power - Water,80475,2024,7,-308,2107
18000BD,Departmental Operating Profit (Line 2 Minus 64),80475,2024,7,-17267,133003
8491D,Heat - Light - Power - Water,80475,2024,7,-720,4916
6076DZ,Uv Units Sold Per Uv Sales Rep.,80475,2024,7,3,11
6025DZ,% Return On Sales (Before Income Tax),80475,2024,7,3,1
6072DZ,Nv Units Sold Retail Per Nv Sales Rep.,80475,2024,7,3,3
1400MCU,( Mirage ),80475,2024,7,3,6
550P,Technicians,80475,2024,7,3,20
3741U,Service Contracts (Non Cpo),80475,2024,7,3,56
0962P,Sales Reps,80475,2024,7,3,24
6128DZ,Efficiency (Guide 110 - 125%),80475,2024,7,3,72
0978P,Technicians,80475,2024,7,3,20
0979P,Clerical / Other,80475,2024,7,3,21
560P,Apprentices,80475,2024,7,2,14
3022U,Rvr,80475,2024,7,2,15
0963P,F&I Sales Reps,80475,2024,7,2,11
0969P,Sales Reps.,80475,2024,7,2,17
0976P,Advisors,80475,2024,7,2,14
0977P,Apprentices,80475,2024,7,2,14
3028U,Eclipse Cross,80475,2024,7,2,15
530P,F & I Sales Reps.,80475,2024,7,2,11
540P,Advisors,80475,2024,7,2,14
0971P,Clerical / Other,80475,2024,7,2,14
6118DZ,Overhead Absorption %,80475,2024,7,2,37
500P,Owner(S),80475,2024,7,1,7
3310U,Finance Income - New,80475,2024,7,1,20
3341U,Insurance Income - New,80475,2024,7,1,1
3630U,Chemical / Other Income (Non Cpo),80475,2024,7,1,11
0960P,Owner(S),80475,2024,7,1,7
0961P,Manager(S),80475,2024,7,1,7
0968P,Manager(S),80475,2024,7,1,7
0975P,Manager(S),80475,2024,7,1,7
0982P,Manager(S),80475,2024,7,1,7
0964P,Clerical / Other,80475,2024,7,1,11
5000DP,Total,80475,2024,7,1,7
6156DZ,Total Bays Available,80475,2024,7,1,11
50003SD,Non-Productive / Other,80475,2024,7,1,7
6077DZ,Uv Units Sold Per Nv & Uv Sales Rep.,80475,2024,7,1,4
6017DZ,Gross Stock Turn,80475,2024,7,1,1
6134DZ,% Of Labour Sales Internal,80475,2024,7,1,49
6001DZ,Gross Stock Turn,80475,2024,7,1,3
6157DZ,Productive / Non Productive Personnel,80475,2024,7,0,167
2010D,Customer Deposits,80475,2024,7,0,38010
2130D,Current Portion Of Long Term Debt,80475,2024,7,0,100000
2270D,Employee Bonuses Payable,80475,2024,7,0,599
8310D,"Membership, Dues, Publications",80475,2024,7,0,3232
8350D,Legal & Auditing,80475,2024,7,0,20000
8140D,Training,80475,2024,7,0,1650
8510D,Bonuses Owners,80475,2024,7,0,3
8313D,"Membership, Dues, Publications",80475,2024,7,0,525
8353D,Legal & Auditing,80475,2024,7,0,7000
9020D,Cash Discount / Interest Earned,80475,2024,7,0,19
5280S,"Gas, Oil & Grease",80475,2024,7,0,285
5700U,Tires,80475,2024,7,0,2
8192D,Demo Expense,80475,2024,7,0,3767
8211D,Other Supplies & Tools,80475,2024,7,0,634
8212D,Other Supplies & Tools,80475,2024,7,0,309
8311D,"Membership, Dues, Publications",80475,2024,7,0,1136
8312D,"Membership, Dues, Publications",80475,2024,7,0,1346
8351D,Legal & Auditing,80475,2024,7,0,7000
8352D,Legal & Auditing,80475,2024,7,0,3000
8141D,Training,80475,2024,7,0,825
8142D,Training,80475,2024,7,0,825
8214D,Other Supplies & Tools,80475,2024,7,0,243
8314D,"Membership, Dues, Publications",80475,2024,7,0,225
8354D,Legal & Auditing,80475,2024,7,0,3000
5280G,"Gas, Oil & Grease",80475,2024,7,0,115
5700G,Tires,80475,2024,7,0,144
5700S,Tires,80475,2024,7,0,840
6078DZ,Uv Months Supply (Guide 1.5 Months),80475,2024,7,0,4
6079DZ,Uv Stock Turn (Guide >7),80475,2024,7,0,3
6063DZ,Nv Months Supply (Guide 2.5 Months),80475,2024,7,0,4
6013DZ,Warranty Pts. : Warranty Labour Sales,80475,2024,7,0,3
6123DZ,Hours Per Cp Ro,80475,2024,7,0,2
6131DZ,% Of Labour Sales Warranty,80475,2024,7,0,6
6010DZ,Gross Stock Turn,80475,2024,7,0,2
6042DZ,Occupancy As A % Of Company Gp,80475,2024,7,0,86
6030DZ,Net Working Capital Ratio,80475,2024,7,0,1
6080DZ,Used To New Retail Ratio,80475,2024,7,0,1
6088DZ,Used To New Retail Ratio,80475,2024,7,0,1
6012DZ,Cp Pts. : Cp Labour Sls. (Inc. Tires),80475,2024,7,0,1
6003DZ,Cp Pts. : Cp Labour Sls. (Inc. Tires),80475,2024,7,0,1
6154DZ,Avail. Work Bay Hrs. / Bay,80475,2024,8,0,0
6091DZ,Other,80475,2024,8,0,0
6126DZ,Bay Utilization %,80475,2024,8,0,0
6033DZ,Nv Vehicle Equity Or (Conversion),80475,2024,8,0,0
6164DZ,Efficiency (Guide 110 - 125%),80475,2024,8,0,0
6089DZ,Used Retail To Wholesale Ratio,80475,2024,8,0,0
6028DZ,Guide,80475,2024,8,0,0
6162DZ,Productivity (Guide 85% +),80475,2024,8,0,0
6009DZ,Tire Inventory Over 12 Mo'S (%),80475,2024,8,0,0
6090DZ,Avg. Cost Uv Mit. Cpo Retailed,80475,2024,8,0,0
6065DZ,Other,80475,2024,8,0,0
6155DZ,Avail. Work Bay Hrs. / Bay,80475,2024,8,0,0
6161DZ,Total Bays Available,80475,2024,8,0,0
6129DZ,Other,80475,2024,8,0,0
6160DZ,Total Bays Available,80475,2024,8,0,0
6098DZ,Avg. Cost Uv Mit. Cpo Retailed,80475,2024,8,0,0
6059DZ,Nv Target,80475,2024,8,0,0
6158DZ,Avail. Work Bay Hrs. / Bay,80475,2024,8,0,0
6111DZ,Other,80475,2024,8,0,0
6062DZ,Advertising Pnvt (Dealer Target),80475,2024,8,0,0
6032DZ,Liquidity In Dollars,80475,2024,8,0,0
6135DZ,% Of Labour Sales Other,80475,2024,8,0,0
6081DZ,Used Retail To Wholesale Ratio,80475,2024,8,0,0
6115DZ,% Of Labour Sales Cpo Warranty,80475,2024,8,0,0
6151DZ,% Of Labour Sales Cpo Warranty,80475,2024,8,0,0
6144DZ,Bay Utilization %,80475,2024,8,0,0
6153DZ,% Of Labour Sales Other,80475,2024,8,0,0
6074DZ,Advertising Pnvt (Dealer Target),80475,2024,8,0,0
1490VV,(Suvs),80475,2024,8,0,0
2430D,Mortgages Payable,80475,2024,8,0,0
