account_id,english_name,year,month,monthly_value,type
8065D,Delivery Expense,2024,5,0.0,historical
8075D,Goodwill Policy,2024,5,0.0,historical
8254D,Bad Debts,2024,5,0.0,historical
8255D,Bad Debts,2024,5,0.0,historical
8275D,Data Processing,2024,5,0.0,historical
8415D,Miscellaneous,2024,5,0.0,historical
8434D,Amortization - Leaseholds,2024,5,0.0,historical
8435D,Amortization - Leaseholds,2024,5,0.0,historical
8445D,Repairs & Maintenance - Real Estate,2024,5,0.0,historical
8454D,Depreciation - Bldgs. & Improvements,2024,5,0.0,historical
8455D,Depreciation - Bldgs. & Improvements,2024,5,0.0,historical
8464D,Taxes - Real Estate,2024,5,0.0,historical
8465D,Taxes - Real Estate,2024,5,0.0,historical
8475D,Insurance - Buildings & Improvements,2024,5,0.0,historical
8484D,Interest - Real Estate - Mortgage,2024,5,0.0,historical
8485D,Interest - Real Estate - Mortgage,2024,5,0.0,historical
8495D,Heat - Light - Power - Water,2024,5,0.0,historical
8394D,Insurance - Other,2024,5,0.0,historical
8395D,Insurance - Other,2024,5,0.0,historical
8404D,Taxes - Other,2024,5,0.0,historical
8405D,Taxes - Other,2024,5,0.0,historical
8234D,Depreciation - Other,2024,5,0.0,historical
8235D,Depreciation - Other,2024,5,0.0,historical
8244D,Equipment - Repairs & Rental,2024,5,0.0,historical
8245D,Equipment - Repairs & Rental,2024,5,0.0,historical
3099G,DISCONTINUED MODELS,2024,5,0.0,historical
3098G,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2024,5,0.0,historical
3098S,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2024,5,0.0,historical
3341G,Insurance Income - New,2024,5,0.0,historical
3341S,Insurance Income - New,2024,5,0.0,historical
3381G,DCP Service Contracts - New,2024,5,0.0,historical
3381S,DCP Service Contracts - New,2024,5,0.0,historical
3580S,Used Vehicles - Retail (CPO),2024,5,0.0,historical
3506G,Used Vehicles - Retail (Other Makes),2024,5,0.0,historical
3506S,Used Vehicles - Retail (Other Makes),2024,5,0.0,historical
4513G,Used Vehicles - Retail Reconditioning (Other Makes),2024,5,0.0,historical
3520G,Used Vehicles - Wholesale,2024,5,0.0,historical
3520S,Used Vehicles - Wholesale,2024,5,0.0,historical
3510G,Lease Buyout,2024,5,0.0,historical
3510S,Lease Buyout,2024,5,0.0,historical
3701G,Finance Income (CPO),2024,5,0.0,historical
3701S,Finance Income (CPO),2024,5,0.0,historical
3702G,Insurance Income (CPO),2024,5,0.0,historical
3702S,Insurance Income (CPO),2024,5,0.0,historical
3703G,Service Contracts (CPO),2024,5,0.0,historical
3703S,Service Contracts (CPO),2024,5,0.0,historical
3704G,Chemical / Other Income (CPO),2024,5,0.0,historical
3704S,Chemical / Other Income (CPO),2024,5,0.0,historical
3706G,Insurance Income (Non CPO),2024,5,0.0,historical
3706S,Insurance Income (Non CPO),2024,5,0.0,historical
445500G,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2024,5,0.0,historical
445500S,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2024,5,0.0,historical
3710G,Finance Income (Other Makes),2024,5,0.0,historical
3710S,Finance Income (Other Makes),2024,5,0.0,historical
3713S,Insurance Income (Other Makes),2024,5,0.0,historical
3711G,Service Contracts (Other Makes),2024,5,0.0,historical
3711S,Service Contracts (Other Makes),2024,5,0.0,historical
3708G,Chemical / Other Income (Other Makes),2024,5,0.0,historical
3708S,Chemical / Other Income (Other Makes),2024,5,0.0,historical
446000G,SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),2024,5,0.0,historical
446000S,SUB-TOTAL OTHER MAKES(LINES 55 THRU 58),2024,5,0.0,historical
5010S,DCP Warranty Labour - MITSUBISHI,2024,5,0.0,historical
5011G,CPO Warranty Labour - MITSUBISHI,2024,5,0.0,historical
5011S,CPO Warranty Labour - MITSUBISHI,2024,5,0.0,historical
5015G,Other Mechanical Labour,2024,5,0.0,historical
5015S,Other Mechanical Labour,2024,5,0.0,historical
5290G,Tire Storage,2024,5,0.0,historical
5290S,Tire Storage,2024,5,0.0,historical
5020G,Detailing,2024,5,0.0,historical
5020S,Detailing,2024,5,0.0,historical
5216G,CPO P&A RO,2024,5,0.0,historical
5400G,Customer Body Shop Labour,2024,5,0.0,historical
5400S,Customer Body Shop Labour,2024,5,0.0,historical
5420G,Warranty Claim Body Shop Labour,2024,5,0.0,historical
5420S,Warranty Claim Body Shop Labour,2024,5,0.0,historical
5430G,Internal Body Shop Labour,2024,5,0.0,historical
5440S,Sublet Repairs Body Shop,2024,5,0.0,historical
5450S,Body Shop Materials,2024,5,0.0,historical
0967P,Owner(s),2024,5,0.0,historical
0974P,Owner(s),2024,5,0.0,historical
0981P,Owner(s),2024,5,0.0,historical
0988P,Owner(s),2024,5,0.0,historical
0989P,Manager(s),2024,5,0.0,historical
0970P,F & I Sales Reps.,2024,5,0.0,historical
0983P,Advisors,2024,5,0.0,historical
0991P,Advisors,2024,5,0.0,historical
0984P,Technicians,2024,5,0.0,historical
0985P,Apprentices,2024,5,0.0,historical
0993P,Apprentices,2024,5,0.0,historical
570BP,Terminated YTD,2024,5,0.0,historical
570CP,Terminated YTD,2024,5,0.0,historical
570DP,Terminated YTD,2024,5,0.0,historical
570EP,Terminated YTD,2024,5,0.0,historical
570TP,Terminated YTD,2024,5,0.0,historical
50103SDY,Non-Productive / Other,2024,5,0.0,historical
50107SDY,Active Customers,2024,5,0.0,historical
50112SDY,Avg. Technician Wage,2024,5,0.0,historical
46000S,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2024,5,0.0,historical
5010G,DCP Warranty Labour - MITSUBISHI,2024,5,0.0,historical
0986P,Clerical / Other,2024,5,0.0,historical
0994P,Clerical / Other,2024,5,0.0,historical
560BP,Hired YTD,2024,5,0.0,historical
560CP,Hired YTD,2024,5,0.0,historical
560DP,Hired YTD,2024,5,0.0,historical
6132DZ,% of Labour Sales DCP,2024,5,0.0,historical
6133DZ,% of Labour Sales CPO Warranty,2024,5,0.0,historical
6155DZ,Avail. Work Bay Hrs. / Bay,2024,5,0.0,historical
5000EP,TOTAL,2024,5,0.0,historical
8433D,Amortization - Leaseholds,2024,5,0.0,historical
6135DZ,% of Labour Sales Other,2024,5,0.0,historical
6068DZ,Advertising PNVT (Dealer Target),2024,5,0.0,historical
6081DZ,Used Retail to Wholesale Ratio,2024,5,0.0,historical
6082DZ,Avg. Cost UV Mit. CPO Retailed,2024,5,0.0,historical
6083DZ,Avg. Cost UV Mit. CPO in Inventory,2024,5,0.0,historical
6117DZ,% of Labour Sales Other,2024,5,0.0,historical
50103SD,Non-Productive / Other,2024,5,0.0,historical
8425D,Rent,2024,5,0.0,historical
570AP,Terminated YTD,2024,5,0.0,historical
2100CLD,Wholesale Credit Line,2024,5,0.0,historical
50013SDZ,Productive / Non-Productive Personnel,2024,5,0.0,historical
50006SD,Missed Service Appointments,2024,5,0.0,historical
6108DZ,Bay Utilization %,2024,5,0.0,historical
50005SD,Capacity - Bay Hours Avail,2024,5,0.0,historical
6160DZ,Total Bays Available,2024,5,0.0,historical
50105SD,Capacity - Bay Hours Avail.,2024,5,0.0,historical
50106SD,Missed Appointments,2024,5,0.0,historical
50107SD,Active Customers,2024,5,0.0,historical
50211SD,Tire Inventory Over 12 Mo's ($),2024,5,0.0,historical
50110SD,Hours Clocked,2024,5,0.0,historical
50112SD,Avg. Technician Wage,2024,5,0.0,historical
5020U,Detailing,2024,5,0.0,historical
50111SD,Hours Sold,2024,5,0.0,historical
50101SD,Number of Productive Bays,2024,5,0.0,historical
6009DZ,Tire Inventory Over 12 Mo's (%),2024,5,0.0,historical
50108SD,Number of Working Days,2024,5,0.0,historical
5001D,Customer Labour Rate,2024,5,0.0,historical
5041D,Warranty Labour Rate,2024,5,0.0,historical
5081D,Internal Labour Rate,2024,5,0.0,historical
6058DZ,Wholesale Credit Line,2024,5,0.0,historical
50030ST,1 - 30 Days,2024,5,0.0,historical
6371G,P&A Inventory Adjustment,2024,5,0.0,historical
42000T,NV Target,2024,5,0.0,historical
1490VV,(SUVs),2024,5,0.0,historical
2430D,Mortgages Payable,2024,5,0.0,historical
6460G,Adjustment - Cost of Labour Sales Body Shop,2024,5,0.0,historical
8720D,Fixed Oper. Advert. Co-Op Credit,2024,5,0.0,historical
2200D,Interest Payable,2024,5,0.0,historical
1571D,Miscellaneous Assets,2024,5,0.0,historical
1572D,Non-Automotive Inventory,2024,5,0.0,historical
1620D,Prepaid Taxes,2024,5,0.0,historical
1640D,Prepaid Insurance,2024,5,0.0,historical
396JU,OCT.,2024,5,0.0,historical
391KU,NOV.,2024,5,0.0,historical
392KU,NOV.,2024,5,0.0,historical
395KU,NOV.,2024,5,0.0,historical
396KD,NOV.,2024,5,0.0,historical
391LU,DEC.,2024,5,0.0,historical
392LU,DEC.,2024,5,0.0,historical
395LU,DEC.,2024,5,0.0,historical
396LD,DEC.,2024,5,0.0,historical
1100CD,Vehicle Accounts - Customers,2024,5,0.0,historical
1100DD,Vehicle Accounts - Customers,2024,5,0.0,historical
1100ED,Vehicle Accounts - Customers,2024,5,0.0,historical
1100FD,Vehicle Accounts - Customers,2024,5,0.0,historical
9222D,Miscellaneous Deductions,2024,5,0.0,historical
5430S,Internal Body Shop Labour,2024,5,0.0,historical
5440G,Sublet Repairs Body Shop,2024,5,0.0,historical
50101SDY,Number of Productive Bays,2024,5,0.0,historical
560EP,Hired YTD,2024,5,0.0,historical
560TP,Hired YTD,2024,5,0.0,historical
560AP,Hired YTD,2024,5,0.0,historical
8453D,Depreciation - Bldgs. & Improvements,2024,5,0.0,historical
5450G,Body Shop Materials,2024,5,0.0,historical
6111DZ,Missing Name,2024,5,0.0,historical
6115DZ,% of Labour Sales CPO Warranty,2024,5,0.0,historical
6126DZ,Bay Utilization %,2024,5,0.0,historical
6032DZ,Liquidity in Dollars,2024,5,0.0,historical
6098DZ,Avg. Cost UV Mit. CPO Retailed,2024,5,0.0,historical
6028DZ,Guide,2024,5,0.0,historical
6033DZ,NV Vehicle Equity or (Conversion),2024,5,0.0,historical
40000U,TOTAL MITSUBISHI CARS RETAIL (LINES 2  THRU 4),2024,5,0.0,historical
3028U,Eclipse Cross,2024,5,0.0,historical
3025S,Mirage (5-Door),2024,5,0.0,historical
3025G,Mirage (5-Door),2024,5,0.0,historical
2050D,Vehicle Lien Pay-Off,2024,5,0.0,historical
2010D,Customer Deposits,2024,5,0.0,historical
2130D,Current Portion of Long Term Debt,2024,5,0.0,historical
1400MCU,( Mirage ),2024,5,0.0,historical
2270D,Employee Bonuses Payable,2024,5,0.0,historical
3022U,RVR,2024,5,0.0,historical
8330D,Freight & Express,2024,5,0.0,historical
8290D,Travel & Entertainment,2024,5,0.0,historical
40000G,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2024,5,0.0,historical
8350D,Legal & Auditing,2024,5,0.0,historical
8320D,Postage,2024,5,0.0,historical
8293D,Travel & Entertainment,2024,5,0.0,historical
8353D,Legal & Auditing,2024,5,0.0,historical
8323D,Postage,2024,5,0.0,historical
9020D,Cash Discount / Interest Earned,2024,5,0.0,historical
40000S,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2024,5,0.0,historical
3022S,RVR,2024,5,0.0,historical
3028G,Eclipse Cross,2024,5,0.0,historical
3028S,Eclipse Cross,2024,5,0.0,historical
8192D,Demo Expense,2024,5,0.0,historical
8291D,Travel & Entertainment,2024,5,0.0,historical
8292D,Travel & Entertainment,2024,5,0.0,historical
8351D,Legal & Auditing,2024,5,0.0,historical
8352D,Legal & Auditing,2024,5,0.0,historical
8321D,Postage,2024,5,0.0,historical
8322D,Postage,2024,5,0.0,historical
8334D,Freight & Express,2024,5,0.0,historical
8294D,Travel & Entertainment,2024,5,0.0,historical
8354D,Legal & Auditing,2024,5,0.0,historical
8324D,Postage,2024,5,0.0,historical
8074D,Goodwill Policy,2024,5,0.0,historical
5700G,Tires,2024,5,0.0,historical
5700S,Tires,2024,5,0.0,historical
6157DZ,Productive / Non Productive Personnel,2024,5,0.0,historical
3025U,Mirage (5-Door),2024,5,0.0,historical
50012SD,Avg. Technician Wage,2024,5,0.0,historical
1400D,New Car - Mitsubishi,2024,5,0.0,historical
5700U,Tires,2024,5,0.0,historical
6136DZ,Overhead Absorption %,2024,5,-6.9,historical
6003DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2024,5,0.19,historical
6026DZ,% Return on Operating Investment,2024,5,-1.81,historical
2300D,Other Expenses Payable,2024,5,-15300.0,historical
2260D,Taxes Payable - Other,2024,5,-219500.0,historical
1010D,Cash in Bank,2024,5,-422376.0,historical
6138DZ,CP Labour Sales per Technician,2024,5,-1782.75,historical
6121DZ,CP Labour Sales per RO,2024,5,2.86,historical
6011DZ,Pts. Sls. per Customer RO (Inc. Tires),2024,5,6.56,historical
6100DZ,Overhead Absorption %,2024,5,-8.29,historical
6004DZ,Warranty Pts. : Warranty Labour Sales,2024,5,0.84,historical
6137DZ,Hours Sold per Technician,2024,5,1.65,historical
6101DZ,Hours Sold per Technician,2024,5,5.67,historical
6024DZ,Profit or Loss (Before Income Tax),2024,5,13059.0,historical
6031DZ,Occupancy as a % of Company GP,2024,5,2.89,historical
6077DZ,UV Units Sold Per NV & UV Sales Rep.,2024,5,-2.4,historical
6007DZ,Pts. Months Supply (Guide 1.5 mos),2024,5,-2.52,historical
6096DZ,Used to New Retail Ratio,2024,5,-0.38,historical
6035DZ,Missing Name,2024,5,20910.0,historical
6030DZ,Net Working Capital Ratio,2024,5,-0.01,historical
6125DZ,CP Effective Rate as a % of Posted Rate,2024,5,-0.03,historical
6102DZ,CP Labour Sales per Technician,2024,5,-740.67,historical
6060DZ,NV Units Sold Retail Per NV Sales Rep.,2024,5,-1.0,historical
6046DZ,Profit or Loss (Before Income Tax),2024,5,10061.3,historical
6079DZ,UV Stock Turn (Guide >7),2024,5,-1.01,historical
6119DZ,Hours Sold per Technician,2024,5,179.67,historical
6034DZ,Break Even New & Used Units,2024,5,-8.66,historical
6116DZ,% of Labour Sales Internal,2024,5,1.62,historical
2570D,NET PROFIT / LOSS BEFORE INCOME TAXES  (LINES 67  LESS 68),2024,5,20910.0,historical
6017DZ,Gross Stock Turn,2024,5,0.65,historical
6152DZ,% of Labour Sales Internal,2024,5,5.07,historical
6018DZ,Pts. Sls. per Customer RO (Inc. Tires),2024,5,41.11,historical
6020DZ,Warranty Pts. : Warranty Labour Sales,2024,5,0.63,historical
6140DZ,CP RO Count,2024,5,-24.9,historical
6021DZ,Sales $'s per Retail Counter Invoice,2024,5,131.48,historical
6019DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2024,5,0.16,historical
6072DZ,NV Units Sold Retail Per NV Sales Rep.,2024,5,-0.89,historical
6073DZ,Advertising PNVR (Dealer Retail Sales),2024,5,-623.89,historical
6092DZ,UV Units Sold Per UV Sales Rep.,2024,5,-5.38,historical
6093DZ,UV Units Sold Per NV & UV Sales Rep.,2024,5,-2.15,historical
6088DZ,Used to New Retail Ratio,2024,5,-0.04,historical
6013DZ,Warranty Pts. : Warranty Labour Sales,2024,5,0.21,historical
6014DZ,Sales $'s per Retail Counter Invoice,2024,5,22.8,historical
6015DZ,Sales $'s per Wholesale Invoice,2024,5,-22.04,historical
6085DZ,UV Units Sold Per NV & UV Sales Rep.,2024,5,3.8,historical
41000U,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2024,5,18.0,historical
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),2024,5,18.0,historical
3015U,Outlander,2024,5,3.0,historical
3026U,Outlander PHEV,2024,5,15.0,historical
50011SD,Hours Sold,2024,5,539.0,historical
1770D,Bldgs. & Improv.,2024,5,31282.0,historical
11790D,Equip. M/S,2024,5,57260.0,historical
11770D,Buildings & Improvements,2024,5,26086.0,historical
391AU,JAN.,2024,5,19.0,historical
1830D,Furnitures & Fixtures,2024,5,136532.0,historical
2000D,Accounts Payable - Trade Creditors,2024,5,167213.0,historical
2100D,New Vehicles - Mitsubishi,2024,5,4019598.0,historical
50009SD,Hours Available,2024,5,704.0,historical
1495D,Used Vehicles - Other Makes,2024,5,813048.0,historical
2490D,Shareholder's Loans,2024,5,167660.0,historical
1520D,"Gas, Oil, & Grease",2024,5,8825.0,historical
41500U,"TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)",2024,5,18.0,historical
5080D,Internal Labour Rate,2024,5,135.0,historical
5080U,Internal Mechanical Labour,2024,5,125.0,historical
0978P,Technicians,2024,5,3.0,historical
1450D,Used Vehicles,2024,5,537037.0,historical
1450UU,(Cars),2024,5,6.0,historical
1450VV,(SUVs),2024,5,15.0,historical
2420D,Other Notes and Contracts Payable,2024,5,1650425.0,historical
1540D,Sublet Repairs,2024,5,19097.0,historical
1780D,Bldgs. & Improv.,2024,5,5196.0,historical
5080G,Internal Mechanical Labour,2024,5,22598.0,historical
24000VV,(Trucks),2024,5,15.0,historical
24000UU,(Cars),2024,5,41.0,historical
11810D,Equip. P/A,2024,5,8778.0,historical
1810D,Equip. P/A,2024,5,26711.0,historical
1840D,Furnitures & Fixtures,2024,5,80104.0,historical
11850D,Co. Veh.,2024,5,342.0,historical
1850D,Company Vehicles,2024,5,9660.0,historical
395AU,JAN.,2024,5,19.0,historical
396AD,JAN.,2024,5,21678.0,historical
391BU,FEB.,2024,5,21.0,historical
1860D,Company Vehicles,2024,5,9318.0,historical
1140AD,"Serv., Parts & Body Shop - Customers",2024,5,83544.0,historical
11890D,Other,2024,5,11619.0,historical
1730D,Other,2024,5,31014.0,historical
10011002D,Petty Cash Fund / Cash On Hand,2024,5,700.0,historical
2005D,Accounts Payable - Mitsubishi,2024,5,39745.0,historical
1020D,Contracts in Transit,2024,5,392271.0,historical
2111D,Used Vehicles,2024,5,1098681.0,historical
1130D,Finance / Insurance Income Rec. - Current,2024,5,1442.0,historical
1140D,"Service, Parts & Body Shop - Customers",2024,5,83544.0,historical
1890D,Other,2024,5,42633.0,historical
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),2024,5,10159.0,historical
2210D,Payroll Payable,2024,5,53317.0,historical
1200D,Other Factory Rec. / Incentives - Mitsubishi,2024,5,118250.0,historical
2230D,Taxes Payable - Payroll,2024,5,2590.0,historical
1420D,New SUV - Mitsubishi,2024,5,3176631.0,historical
1420OTU,(Outlander),2024,5,16.0,historical
1420PTU,(Out.PHEV),2024,5,31.0,historical
1420QTU,(EclipseCross),2024,5,10.0,historical
1420RTU,(RVR ),2024,5,10.0,historical
2410D,Notes Payable - Capital Loans,2024,5,691133.0,historical
1495UU,(Cars),2024,5,35.0,historical
1500D,Parts & Accessories - Mitsubishi,2024,5,184377.0,historical
1505D,Parts & Accessories - Tires,2024,5,128657.0,historical
1510D,Parts & Accessories - Other,2024,5,22545.0,historical
800000D,(Assets Line 50 minus Liabilities Line 27),2024,5,879462.0,historical
1551D,Work in Process - Mechanical Labour,2024,5,18107.0,historical
2501D,Common Stock,2024,5,10.0,historical
50020ST,1 - 30 Days,2024,5,23.0,historical
1990D,Other Non-Automotive Assets,2024,5,199999.0,historical
6029DZ,+ / -,2024,5,4818.0,historical
2520D,Retained Earnings,2024,5,-1313850.0,historical
34000D,TOTAL NET WORTH(LINES 44 THRU 50 & LINE 65 MINUS 66),2024,5,-1269243.0,historical
1140BD,Serv. Parts & Body Shop - Customers,2024,5,25976.0,historical
1140CD,Serv. Parts & Body Shop - Customers,2024,5,9386.0,historical
1140DD,"Service, Parts & Body Shop - Customers",2024,5,3438.0,historical
13000AD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2024,5,47762.0,historical
13000BD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2024,5,20336.0,historical
14000BD,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2024,5,12072.0,historical
15000BD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2024,5,8695.0,historical
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),2024,5,14676.0,historical
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2024,5,89069.0,historical
M17000DD,Parts & Accessories,2024,5,37235.0,historical
43000G,TOTAL F&I NEW (LINES 23 THRU 29),2024,5,20866.0,historical
400000XS,TOTAL SALES,2024,5,1518571.0,historical
43500XS,TOTAL NEW VEHICLE DEPT,2024,5,988778.0,historical
44700XS,TOTAL USED VEHICLE DEPT,2024,5,356067.0,historical
400000XG,TOTAL GROSS PROFIT,2024,5,327468.0,historical
44000S,TOTAL USED RETAIL (LINES 33 THRU 38),2024,5,334085.0,historical
44000G,TOTAL USED RETAIL (LINES 33 THRU 38),2024,5,112652.0,historical
8020D,Compensation - Sales,2024,5,47176.0,historical
44500S,TOTAL USED VEHICLES (LINES 39 THRU 42),2024,5,334085.0,historical
44500G,TOTAL USED VEHICLES (LINES 39 THRU 42),2024,5,112652.0,historical
45500S,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2024,5,93152.0,historical
17000AD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2024,5,103745.0,historical
8190D,Demo Expense,2024,5,37.0,historical
1280BD,Warranty Rec. / P.D.I. - Mitsubishi,2024,5,2175.0,historical
1280CD,Warranty Rec. / P.D.I. - Mitsubishi,2024,5,1699.0,historical
1280DD,Warranty Rec. / P.D.I. - Mitsubishi,2024,5,2086.0,historical
1280ED,Warranty Rec. / P.D.I. - Mitsubishi,2024,5,35671.0,historical
47000S,TOTAL P&A (LINES 16 THRU 27),2024,5,80574.0,historical
8050D,Floor Plan Interest,2024,5,24264.0,historical
8700D,Floor Plan Credits,2024,5,18744.0,historical
8110D,Promotion,2024,5,5025.0,historical
8010D,Dealer Advertising Expense,2024,5,18514.0,historical
8080D,Compensation - Owner,2024,5,13846.0,historical
47000G,TOTAL P&A (LINES 16 THRU 27),2024,5,22013.0,historical
M18000BD,Used Vehicle Department,2024,5,45205.0,historical
8090D,Compensation - Supervisors,2024,5,59958.0,historical
18000DD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2024,5,-15222.0,historical
8630D,Other Salaries & Wages,2024,5,14871.0,historical
550P,Technicians,2024,5,3.0,historical
560P,Apprentices,2024,5,2.0,historical
8100D,Compensation - Clerical,2024,5,40555.0,historical
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2024,5,88493.0,historical
8310D,"Membership, Dues, Publications",2024,5,1034.0,historical
8440D,Repairs & Maintenance - Real Estate,2024,5,2580.0,historical
8470D,Insurance - Buildings & Improvements,2024,5,3540.0,historical
1100BD,Vehicle Accounts - Customers,2024,5,336714.0,historical
8030D,Dealer Advertising Allowance,2024,5,-23301.0,historical
8191D,Demo Expense,2024,5,37.0,historical
8422D,Rent,2024,5,7500.0,historical
8490D,Heat - Light - Power - Water,2024,5,3220.0,historical
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2024,5,173726.0,historical
8120D,Absentee Wages,2024,5,8204.0,historical
8130D,Payroll Taxes,2024,5,19238.0,historical
8160D,Employee Benefits,2024,5,162.0,historical
3910U,TOTAL,2024,5,97.0,historical
395CU,MAR.,2024,5,25.0,historical
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2024,5,41103.0,historical
500P,Owner(s),2024,5,1.0,historical
8170D,Compensation - Other Supervisor,2024,5,9075.0,historical
520P,Sales Reps.,2024,5,5.0,historical
510P,Manager(s),2024,5,4.0,historical
M18000CD,Service Department,2024,5,-43390.0,historical
M18000DD,Parts & Accessories,2024,5,-15222.0,historical
1100D,Vehicle Accounts - Customers,2024,5,336714.0,historical
1280D,Warranty Receivables - Mitsubishi,2024,5,41631.0,historical
8660D,Company Vehicle Expense,2024,5,2060.0,historical
8210D,Other Supplies & Tools,2024,5,99.0,historical
8370D,Outside Services,2024,5,3530.0,historical
8150D,Laundry & Uniforms,2024,5,795.0,historical
8131D,Payroll Taxes,2024,5,6733.0,historical
8132D,Payroll Taxes,2024,5,2886.0,historical
8161D,Employee Benefits,2024,5,57.0,historical
15000DD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57),2024,5,9189.0,historical
8200D,Office Supplies & Stationery,2024,5,797.0,historical
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2024,5,37235.0,historical
8000D,Advertising (Institutional),2024,5,12099.0,historical
17000DD,TOTAL OPERATING EXPENSES (LINE 63),2024,5,37235.0,historical
17000BD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2024,5,79398.0,historical
45500G,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2024,5,66480.0,historical
10000D,SUB-TOTAL SELLING EXPENSES (LINES 5THRU 15),2024,5,52971.0,historical
29000D,TOTAL OTHER ASSETS(LINES 62 THRU 66),2024,5,199999.0,historical
14000D,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2024,5,52028.0,historical
8360D,Telephone,2024,5,926.0,historical
8060D,Delivery Expense,2024,5,5870.0,historical
8070D,Goodwill Policy,2024,5,4657.0,historical
8270D,Data Processing,2024,5,12533.0,historical
8410D,Miscellaneous,2024,5,7628.0,historical
8420D,Rent,2024,5,50000.0,historical
85000AD,NET ADDITIONS & DEDUCTS (PAGE 3 NETOF LINE 78),2024,5,23692.0,historical
3011ST,Test Drives,2024,5,26.0,historical
396DD,APR.,2024,5,7851.0,historical
8421D,Rent,2024,5,17500.0,historical
M49000XG,Parts & Accessories,2024,5,22013.0,historical
8510D,BONUSES OWNERS,2024,5,2.0,historical
19500D,NET PROFIT OR (LOSS),2024,5,20910.0,historical
M17000AD,New Vehicle Department,2024,5,103745.0,historical
M18000AD,New Vehicle Department,2024,5,10627.0,historical
13000CD,SUB-TOTAL PERSONNEL EXPENSES  (LINES 17THRU 26),2024,5,73457.0,historical
19000D,NET PROFIT BEFOREOWNERS BONUS & INCOME TAX (LINES 65 & 66),2024,5,20912.0,historical
M43500XG,New Vehicle Department,2024,5,114372.0,historical
45500XS,TOTAL SALES,2024,5,93152.0,historical
45500XG,TOTAL GROSS PROFIT,2024,5,66480.0,historical
8083D,Compensation - Owner,2024,5,4846.0,historical
8093D,Compensation - Supervisors,2024,5,20284.0,historical
8633D,Other Salaries & Wages,2024,5,10797.0,historical
8103D,Compensation - Clerical,2024,5,14083.0,historical
8123D,Absentee Wages,2024,5,7582.0,historical
8133D,Payroll Taxes,2024,5,6733.0,historical
8163D,Employee Benefits,2024,5,57.0,historical
8173D,Compensation - Other Supervisor,2024,5,9075.0,historical
8213D,Other Supplies & Tools,2024,5,-96.0,historical
8373D,Outside Services,2024,5,1236.0,historical
8153D,Laundry & Uniforms,2024,5,795.0,historical
5040D,Warranty Labour Rate,2024,5,114.0,historical
13000D,SUB-TOTAL PERSONNEL EXPENSES (LINES 17THRU 26),2024,5,165909.0,historical
8203D,Office Supplies & Stationery,2024,5,498.0,historical
15000D,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2024,5,59340.0,historical
16000D,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58,59 THRU 62)",2024,5,277277.0,historical
17000D,TOTAL OPERATING EXPENSES (LINES 16  & 63),2024,5,330248.0,historical
M44700XG,Used Vehicle Department,2024,5,124603.0,historical
M45500XG,Service Department,2024,5,66480.0,historical
14000CD,TOTAL SEMI-FIXED EXPENSES  (LINES 28 THRU 48),2024,5,15594.0,historical
13000DD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2024,5,24354.0,historical
8363D,Telephone,2024,5,324.0,historical
8073D,Goodwill Policy,2024,5,4657.0,historical
8273D,Data Processing,2024,5,4994.0,historical
8413D,Miscellaneous,2024,5,771.0,historical
