account_id,english_name,year,month,predicted_monthly_value
8450D,Depreciation - Buildings & Improvements,2025,2,0.0
8450D,Depreciation - Buildings & Improvements,2025,3,0.0
8460D,Taxes - Real Estate,2025,1,0.0
8460D,Taxes - Real Estate,2025,2,0.0
8460D,Taxes - Real Estate,2025,3,0.0
46000G,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,1,0.0
46000G,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,2,0.0
46000G,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,3,0.0
8480D,Interest - Real Estate - Mortgage,2025,1,10.945
8480D,Interest - Real Estate - Mortgage,2025,2,0.0
8480D,Interest - Real Estate - Mortgage,2025,3,0.0
500013SDZ,Productive / Non Productive Personnel,2025,1,0.02
500013SDZ,Productive / Non Productive Personnel,2025,2,0.0
500013SDZ,Productive / Non Productive Personnel,2025,3,0.33335000000000004
50113SDZ,Productivity (Guide 85% +),2025,1,193.628
50113SDZ,Productivity (Guide 85% +),2025,2,0.4679
50113SDZ,Productivity (Guide 85% +),2025,3,0.8371500000000001
50016SDZ,Productive / Non Productive Personnel,2025,1,2881.275
50016SDZ,Productive / Non Productive Personnel,2025,2,0.0
50016SDZ,Productive / Non Productive Personnel,2025,3,0.33335000000000004
8390D,Insurance - Other,2025,1,0.0
8390D,Insurance - Other,2025,2,0.0
8390D,Insurance - Other,2025,3,0.0
8400D,Taxes - Other,2025,1,0.0
8400D,Taxes - Other,2025,2,0.0
8400D,Taxes - Other,2025,3,0.0
2015D,Bank Overdraft,2025,1,673.55
2015D,Bank Overdraft,2025,2,94.09
2015D,Bank Overdraft,2025,3,191.05
8191D,Demo Expense,2025,1,810.665
8191D,Demo Expense,2025,2,1286.695
8191D,Demo Expense,2025,3,3663.25
8500D,Bonuses - Employees,2025,1,0.0
8500D,Bonuses - Employees,2025,2,23.425
8500D,Bonuses - Employees,2025,3,0.0
14000ED,TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48),2025,1,0.0
14000ED,TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48),2025,2,0.0
14000ED,TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48),2025,3,0.0
8660D,Company Vehicle Expense,2025,1,1925.285
8660D,Company Vehicle Expense,2025,2,1447.985
8660D,Company Vehicle Expense,2025,3,633.765
3022U,RVR,2025,1,54.197449999999996
3022U,RVR,2025,2,24.90825
3022U,RVR,2025,3,1.14
8340D,Charitable Donations,2025,1,0.0
8340D,Charitable Donations,2025,2,0.0
8340D,Charitable Donations,2025,3,1.355
8290D,Travel & Entertainment,2025,1,35.235
8290D,Travel & Entertainment,2025,2,171.085
8290D,Travel & Entertainment,2025,3,38.92
8350D,Legal & Auditing,2025,1,467.5
8350D,Legal & Auditing,2025,2,6904.98
8350D,Legal & Auditing,2025,3,2727.38
8320D,Postage,2025,1,68.44
8320D,Postage,2025,2,63.16
8320D,Postage,2025,3,5.315
8140D,Training,2025,1,0.0
8140D,Training,2025,2,0.0
8140D,Training,2025,3,-0.0013
8250D,Bad Debts,2025,1,0.0
8250D,Bad Debts,2025,2,0.0
8250D,Bad Debts,2025,3,0.0
8240D,Equipment - Repairs & Rental,2025,1,5.64
8240D,Equipment - Repairs & Rental,2025,2,9.68
8240D,Equipment - Repairs & Rental,2025,3,82.57
3011ST,Test Drives,2025,1,46.4
3011ST,Test Drives,2025,2,38.195
3011ST,Test Drives,2025,3,31.075
396DD,APR.,2025,1,102.755
396DD,APR.,2025,2,196.275
396DD,APR.,2025,3,353.295
8520D,Income Tax,2025,1,0.955
8520D,Income Tax,2025,2,6.11
8520D,Income Tax,2025,3,6.46
M46000XG,Body Shop,2025,1,116.26
M46000XG,Body Shop,2025,2,0.0
M46000XG,Body Shop,2025,3,0.0
46000XS,TOTAL BODY SHOP,2025,1,0.0
46000XS,TOTAL BODY SHOP,2025,2,0.0
46000XS,TOTAL BODY SHOP,2025,3,0.0
8183D,Pension Fund,2025,1,0.0
8183D,Pension Fund,2025,2,0.0
8183D,Pension Fund,2025,3,0.0
8503D,Bonuses - Employees,2025,1,0.0
8503D,Bonuses - Employees,2025,2,23.425
8503D,Bonuses - Employees,2025,3,0.0
8220D,Fixed Operations Advertising / Promotion,2025,1,9.96
8220D,Fixed Operations Advertising / Promotion,2025,2,6.63
8220D,Fixed Operations Advertising / Promotion,2025,3,2.01
8343D,Charitable Donations,2025,1,0.0
8343D,Charitable Donations,2025,2,0.0
8343D,Charitable Donations,2025,3,0.0
8293D,Travel & Entertainment,2025,1,4.365
8293D,Travel & Entertainment,2025,2,74.31
8293D,Travel & Entertainment,2025,3,8.18
8313D,"Membership, Dues, Publications",2025,1,143.09
8313D,"Membership, Dues, Publications",2025,2,14.175
8313D,"Membership, Dues, Publications",2025,3,0.0
8353D,Legal & Auditing,2025,1,122.5
8353D,Legal & Auditing,2025,2,2760.0
8353D,Legal & Auditing,2025,3,1914.98
8223D,Fixed Oper. Advertising / Promotion,2025,1,9.96
8223D,Fixed Oper. Advertising / Promotion,2025,2,6.63
8223D,Fixed Oper. Advertising / Promotion,2025,3,2.01
8323D,Postage,2025,1,27.09
8323D,Postage,2025,2,23.155
8323D,Postage,2025,3,3.345
8143D,Training,2025,1,15.215
8143D,Training,2025,2,20.775
8143D,Training,2025,3,15.215
8253D,Bad Debts,2025,1,0.0
8253D,Bad Debts,2025,2,0.0
8253D,Bad Debts,2025,3,0.0
8463D,Taxes - Real Estate,2025,1,0.0
8463D,Taxes - Real Estate,2025,2,0.0
8463D,Taxes - Real Estate,2025,3,0.0
8483D,Interest - Real Estate - Mortgage,2025,1,2.525
8483D,Interest - Real Estate - Mortgage,2025,2,0.0
8483D,Interest - Real Estate - Mortgage,2025,3,0.0
8723D,Fixed Oper. Advertising Co-Op Credit,2025,1,278.94
8723D,Fixed Oper. Advertising Co-Op Credit,2025,2,0.0
8723D,Fixed Oper. Advertising Co-Op Credit,2025,3,0.0
90000D,TOTAL ADDITIONAL DEDUCTIONS (LINES 71THRU 77),2025,1,7352.565
90000D,TOTAL ADDITIONAL DEDUCTIONS (LINES 71THRU 77),2025,2,0.0
90000D,TOTAL ADDITIONAL DEDUCTIONS (LINES 71THRU 77),2025,3,0.0
8393D,Insurance - Other,2025,1,0.0
8393D,Insurance - Other,2025,2,0.0
8393D,Insurance - Other,2025,3,0.0
8403D,Taxes - Other,2025,1,0.0
8403D,Taxes - Other,2025,2,0.0
8403D,Taxes - Other,2025,3,0.0
8233D,Depreciation - Other,2025,1,0.0
8233D,Depreciation - Other,2025,2,0.0
8233D,Depreciation - Other,2025,3,0.0
8243D,Equipment - Repairs & Rental,2025,1,108.82
8243D,Equipment - Repairs & Rental,2025,2,10.64
8243D,Equipment - Repairs & Rental,2025,3,9.97
9020D,Cash Discount / Interest Earned,2025,1,0.0
9020D,Cash Discount / Interest Earned,2025,2,13.065
9020D,Cash Discount / Interest Earned,2025,3,1.7
9030D,Cash Discount / Interest Paid,2025,1,0.0
9030D,Cash Discount / Interest Paid,2025,2,13.065
9030D,Cash Discount / Interest Paid,2025,3,1.7
9222D,Miscellaneous Deductions,2025,1,28366.505
9222D,Miscellaneous Deductions,2025,2,-8859.365
9222D,Miscellaneous Deductions,2025,3,238.385
9102D,Lease & Rental Expenses,2025,1,1080.0
9102D,Lease & Rental Expenses,2025,2,960.0
9102D,Lease & Rental Expenses,2025,3,86.27
9073D,Documentary Fees,2025,1,59.19
9073D,Documentary Fees,2025,2,47.585
9073D,Documentary Fees,2025,3,0.0
9273D,Documentary Fees,2025,1,40.0
9273D,Documentary Fees,2025,2,40.0
9273D,Documentary Fees,2025,3,0.0
9050D,Gain on Disposal of Assets,2025,1,385.41
9050D,Gain on Disposal of Assets,2025,2,359.87
9050D,Gain on Disposal of Assets,2025,3,61.735
9051D,Loss on Disposal of Assets,2025,1,-735778.335
9051D,Loss on Disposal of Assets,2025,2,-18651.955
9051D,Loss on Disposal of Assets,2025,3,17542.895
9060D,Reserved,2025,1,4.62
9060D,Reserved,2025,2,0.75
9060D,Reserved,2025,3,-0.387
9501D,Other MMSCAN Program Income,2025,1,158.38
9501D,Other MMSCAN Program Income,2025,2,-2145.7
9501D,Other MMSCAN Program Income,2025,3,1.14
9502D,Other MMSCAN Program Expense,2025,1,158.38
9502D,Other MMSCAN Program Expense,2025,2,-2145.7
9502D,Other MMSCAN Program Expense,2025,3,1.14
3310U,Finance Income - New,2025,1,52.64
3310U,Finance Income - New,2025,2,622.07
3310U,Finance Income - New,2025,3,122.475
3341U,Insurance Income - New,2025,1,0.0
3341U,Insurance Income - New,2025,2,17.92
3341U,Insurance Income - New,2025,3,0.0
3381U,DCP Service Contracts - New,2025,1,0.0
3381U,DCP Service Contracts - New,2025,2,17.92
3381U,DCP Service Contracts - New,2025,3,0.0
3281U,Other Ext. Warranty - New,2025,1,8528.51165
3281U,Other Ext. Warranty - New,2025,2,1534.765
3281U,Other Ext. Warranty - New,2025,3,601.64
3282U,Other F & I - New,2025,1,2311.5
3282U,Other F & I - New,2025,2,195.71665000000002
3282U,Other F & I - New,2025,3,91.21
13000ED,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,1,86.725
13000ED,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,2,86.72
13000ED,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,3,58.72
3580U,Used Vehicles - Retail (CPO),2025,1,0.0225
3580U,Used Vehicles - Retail (CPO),2025,2,0.04585
3580U,Used Vehicles - Retail (CPO),2025,3,0.04585
3510U,Lease Buyout,2025,1,11.08
3510U,Lease Buyout,2025,2,0.0
3510U,Lease Buyout,2025,3,0.0
3701U,Finance Income (CPO),2025,1,79.63
3701U,Finance Income (CPO),2025,2,1215.095
3701U,Finance Income (CPO),2025,3,64.14
3702U,Insurance Income (CPO),2025,1,0.0
3702U,Insurance Income (CPO),2025,2,34.91
3702U,Insurance Income (CPO),2025,3,0.0
3703U,Service Contracts (CPO),2025,1,0.075
3703U,Service Contracts (CPO),2025,2,0.435
3703U,Service Contracts (CPO),2025,3,0.07
3704U,Chemical / Other Income (CPO),2025,1,0.005
3704U,Chemical / Other Income (CPO),2025,2,112.45665000000001
3704U,Chemical / Other Income (CPO),2025,3,0.01
3707U,Finance Income (Non CPO),2025,1,913.85
3707U,Finance Income (Non CPO),2025,2,374.66
3707U,Finance Income (Non CPO),2025,3,238.49
3706U,Insurance Income (Non CPO),2025,1,79.48
3706U,Insurance Income (Non CPO),2025,2,88.95
3706U,Insurance Income (Non CPO),2025,3,17.245
3741U,Service Contracts (Non CPO),2025,1,679.97
3741U,Service Contracts (Non CPO),2025,2,801.53
3741U,Service Contracts (Non CPO),2025,3,801.32
3630U,Chemical / Other Income (Non CPO),2025,1,60.525
3630U,Chemical / Other Income (Non CPO),2025,2,182.47665
3630U,Chemical / Other Income (Non CPO),2025,3,7.095
445500U,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,1,0.0
445500U,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,2,0.0
445500U,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,3,0.0
3710U,Finance Income (Other Makes),2025,1,39.955
3710U,Finance Income (Other Makes),2025,2,0.09
3710U,Finance Income (Other Makes),2025,3,17.245
3713U,Insurance Income (Other Makes),2025,1,4.145
3713U,Insurance Income (Other Makes),2025,2,0.0
3713U,Insurance Income (Other Makes),2025,3,0.0
3711U,Service Contracts (Other Makes),2025,1,0.0
3711U,Service Contracts (Other Makes),2025,2,34.89
3711U,Service Contracts (Other Makes),2025,3,0.0
3708U,Chemical / Other Income (Other Makes),2025,1,0.035
3708U,Chemical / Other Income (Other Makes),2025,2,0.02165
3708U,Chemical / Other Income (Other Makes),2025,3,0.0
43000U,TOTAL F&I NEW (LINES 23 THRU 29),2025,1,0.0
43000U,TOTAL F&I NEW (LINES 23 THRU 29),2025,2,0.0
43000U,TOTAL F&I NEW (LINES 23 THRU 29),2025,3,0.0
44600U,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2025,1,0.0
44600U,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2025,2,0.0
44600U,"TOTAL F&I USED(LINES 49, 54, 59 & 60)",2025,3,0.0
446000U,SUB-TOTAL OTHER MAKES(LINES 55  THRU 58),2025,1,0.0
446000U,SUB-TOTAL OTHER MAKES(LINES 55  THRU 58),2025,2,0.0
446000U,SUB-TOTAL OTHER MAKES(LINES 55  THRU 58),2025,3,0.0
44600S,TOTAL F & I USED,2025,1,26647.85
44600S,TOTAL F & I USED,2025,2,26647.85
44600S,TOTAL F & I USED,2025,3,20024.065
5010U,DCP Warranty Labour - MITSUBISHI,2025,1,0.0
5010U,DCP Warranty Labour - MITSUBISHI,2025,2,0.0
5010U,DCP Warranty Labour - MITSUBISHI,2025,3,0.0
5011U,CPO Warranty Labour - MITSUBISHI,2025,1,0.0
5011U,CPO Warranty Labour - MITSUBISHI,2025,2,-0.105
5011U,CPO Warranty Labour - MITSUBISHI,2025,3,0.0
5015U,Other Mechanical Labour,2025,1,1740.89
5015U,Other Mechanical Labour,2025,2,21.415
5015U,Other Mechanical Labour,2025,3,3.1070000000000007
5100U,Sublet Repairs,2025,1,2412.58
5100U,Sublet Repairs,2025,2,1102.85
5100U,Sublet Repairs,2025,3,0.0
3022G,RVR,2025,1,4951.13
3022G,RVR,2025,2,6337.585
3022G,RVR,2025,3,3458.995
5290U,Tire Storage,2025,1,0.0
5290U,Tire Storage,2025,2,0.0
5290U,Tire Storage,2025,3,0.0
5240U,Warranty P&A RO,2025,1,0.00945
5240U,Warranty P&A RO,2025,2,-0.0132
5240U,Warranty P&A RO,2025,3,9.265500000000005
5720G,Volume Discount,2025,1,4.75
5720G,Volume Discount,2025,2,11.675
5720G,Volume Discount,2025,3,49.675
5720U,Volume Discount,2025,1,0.0
5720U,Volume Discount,2025,2,0.00065
5720U,Volume Discount,2025,3,0.0024
5400U,Customer Body Shop Labour,2025,1,0.12
5400U,Customer Body Shop Labour,2025,2,0.0
5400U,Customer Body Shop Labour,2025,3,0.725
5420U,Warranty Claim Body Shop Labour,2025,1,0.0
5420U,Warranty Claim Body Shop Labour,2025,2,0.0
5420U,Warranty Claim Body Shop Labour,2025,3,0.0
5430U,Internal Body Shop Labour,2025,1,161.1434
5430U,Internal Body Shop Labour,2025,2,218.26785
5430U,Internal Body Shop Labour,2025,3,0.0
5440U,Sublet Repairs Body Shop,2025,1,767.9063500000001
5440U,Sublet Repairs Body Shop,2025,2,85.61
5440U,Sublet Repairs Body Shop,2025,3,-0.257
5450U,Body Shop Materials,2025,1,0.04
5450U,Body Shop Materials,2025,2,0.00135
5450U,Body Shop Materials,2025,3,-0.00165
5210U,Body P&A RO,2025,1,0.0
5210U,Body P&A RO,2025,2,0.0
5210U,Body P&A RO,2025,3,0.0
3022S,RVR,2025,1,91666.045
3022S,RVR,2025,2,126558.87
3022S,RVR,2025,3,96280.735
1230AD,Sales Incentives Retail / Fleet,2025,1,3230.37
1230AD,Sales Incentives Retail / Fleet,2025,2,378.84
1230AD,Sales Incentives Retail / Fleet,2025,3,1658.7
1130AD,Finance / Insurance Income Rec. - Current,2025,1,3697.71
1130AD,Finance / Insurance Income Rec. - Current,2025,2,2252.32
1130AD,Finance / Insurance Income Rec. - Current,2025,3,2618.78
1220AD,Receivables Floor Plan Credits,2025,1,0.0
1220AD,Receivables Floor Plan Credits,2025,2,0.0
1220AD,Receivables Floor Plan Credits,2025,3,0.0
3920U,TOTAL,2025,1,1.5
3920U,TOTAL,2025,2,1.97
3920U,TOTAL,2025,3,3.735
396BD,FEB.,2025,1,-1221.89
396BD,FEB.,2025,2,-6639.975
396BD,FEB.,2025,3,-8212.355
396CD,MAR.,2025,1,96.3
396CD,MAR.,2025,2,240.75
396CD,MAR.,2025,3,4181.635
396ED,MAY,2025,1,104.55
396ED,MAY,2025,2,104.55
396ED,MAY,2025,3,731.85
396FD,JUN.,2025,1,0.0
396FD,JUN.,2025,2,0.0
396FD,JUN.,2025,3,0.0
396GD,JUL.,2025,1,0.0
396GD,JUL.,2025,2,114.81
396GD,JUL.,2025,3,0.0
395IU,SEP.,2025,1,0.0
395IU,SEP.,2025,2,0.0
395IU,SEP.,2025,3,0.0
396ID,SEP.,2025,1,26.55
396ID,SEP.,2025,2,26.55
396ID,SEP.,2025,3,53.1
396IU,SEP.,2025,1,0.0
396IU,SEP.,2025,2,0.0
396IU,SEP.,2025,3,0.0
396JD,OCT.,2025,1,0.13
396JD,OCT.,2025,2,0.16
396JD,OCT.,2025,3,0.0
1140ED,"Service, Parts & Body Shop - Customers",2025,1,42036.185
1140ED,"Service, Parts & Body Shop - Customers",2025,2,44422.345
1140ED,"Service, Parts & Body Shop - Customers",2025,3,43584.11
1140FD,"Service, Parts & Body Shop - Customers",2025,1,0.0
1140FD,"Service, Parts & Body Shop - Customers",2025,2,0.0
1140FD,"Service, Parts & Body Shop - Customers",2025,3,0.0
1230ED,Sales Incentives Retail / Fleet,2025,1,0.0
1230ED,Sales Incentives Retail / Fleet,2025,2,0.0
1230ED,Sales Incentives Retail / Fleet,2025,3,0.0
1230FD,Sales Incentives Retail / Fleet,2025,1,184.3
1230FD,Sales Incentives Retail / Fleet,2025,2,0.0
1230FD,Sales Incentives Retail / Fleet,2025,3,0.0
395DU,APR.,2025,1,104.305
395DU,APR.,2025,2,3.85
395DU,APR.,2025,3,9.43
8291D,Travel & Entertainment,2025,1,10.805
8291D,Travel & Entertainment,2025,2,94.135
8291D,Travel & Entertainment,2025,3,13.585
8292D,Travel & Entertainment,2025,1,2.78
8292D,Travel & Entertainment,2025,2,55.22
8292D,Travel & Entertainment,2025,3,5.825
8141D,Training,2025,1,0.0
8141D,Training,2025,2,4.17
8141D,Training,2025,3,0.0
8142D,Training,2025,1,0.0
8142D,Training,2025,2,5.56
8142D,Training,2025,3,0.0
8441D,Repairs & Maintenance - Real Estate,2025,1,207.815
8441D,Repairs & Maintenance - Real Estate,2025,2,46.27
8441D,Repairs & Maintenance - Real Estate,2025,3,59.56
8442D,Repairs & Maintenance - Real Estate,2025,1,118.775
8442D,Repairs & Maintenance - Real Estate,2025,2,20.7
8442D,Repairs & Maintenance - Real Estate,2025,3,14.275
8461D,Taxes - Real Estate,2025,1,0.0
8461D,Taxes - Real Estate,2025,2,0.0
8461D,Taxes - Real Estate,2025,3,0.0
8462D,Taxes - Real Estate,2025,1,0.0
8462D,Taxes - Real Estate,2025,2,0.0
8462D,Taxes - Real Estate,2025,3,0.0
8401D,Taxes - Other,2025,1,0.0
8401D,Taxes - Other,2025,2,0.0
8401D,Taxes - Other,2025,3,0.0
8402D,Taxes - Other,2025,1,0.0
8402D,Taxes - Other,2025,2,0.0
8402D,Taxes - Other,2025,3,0.0
46000XG,TOTAL GROSS PROFIT - BODY SHOP DEPT.,2025,1,0.0
46000XG,TOTAL GROSS PROFIT - BODY SHOP DEPT.,2025,2,0.0
46000XG,TOTAL GROSS PROFIT - BODY SHOP DEPT.,2025,3,0.0
8294D,Travel & Entertainment,2025,1,2.65
8294D,Travel & Entertainment,2025,2,49.625
8294D,Travel & Entertainment,2025,3,6.35
8295D,Travel & Entertainment,2025,1,1.39
8295D,Travel & Entertainment,2025,2,44.18
8295D,Travel & Entertainment,2025,3,3.345
8365D,Telephone,2025,1,0.0
8365D,Telephone,2025,2,0.0
8365D,Telephone,2025,3,0.0
8144D,Training,2025,1,0.0
8144D,Training,2025,2,8.34
8144D,Training,2025,3,0.0
8145D,Training,2025,1,0.0
8145D,Training,2025,2,8.34
8145D,Training,2025,3,0.0
8444D,Repairs & Maintenance - Real Estate,2025,1,90.255
8444D,Repairs & Maintenance - Real Estate,2025,2,44.175
8444D,Repairs & Maintenance - Real Estate,2025,3,69.94
8464D,Taxes - Real Estate,2025,1,0.0
8464D,Taxes - Real Estate,2025,2,0.0
8464D,Taxes - Real Estate,2025,3,0.0
8465D,Taxes - Real Estate,2025,1,0.0
8465D,Taxes - Real Estate,2025,2,0.0
8465D,Taxes - Real Estate,2025,3,0.0
8404D,Taxes - Other,2025,1,0.0
8404D,Taxes - Other,2025,2,0.0
8404D,Taxes - Other,2025,3,0.0
8405D,Taxes - Other,2025,1,0.0
8405D,Taxes - Other,2025,2,0.0
8405D,Taxes - Other,2025,3,0.0
3580S,Used Vehicles - Retail (CPO),2025,1,0.0
3580S,Used Vehicles - Retail (CPO),2025,2,0.0
3580S,Used Vehicles - Retail (CPO),2025,3,0.015
4513G,Used Vehicles - Retail Reconditioning (Other Makes),2025,1,-27.11
4513G,Used Vehicles - Retail Reconditioning (Other Makes),2025,2,-27.115
4513G,Used Vehicles - Retail Reconditioning (Other Makes),2025,3,-120.82
3703G,Service Contracts (CPO),2025,1,47.13
3703G,Service Contracts (CPO),2025,2,907.95
3703G,Service Contracts (CPO),2025,3,0.0
3703S,Service Contracts (CPO),2025,1,0.095
3703S,Service Contracts (CPO),2025,2,116.465
3703S,Service Contracts (CPO),2025,3,0.0
3741G,Service Contracts (Non CPO),2025,1,3068.21
3741G,Service Contracts (Non CPO),2025,2,4244.615
3741G,Service Contracts (Non CPO),2025,3,9319.525
3741S,Service Contracts (Non CPO),2025,1,4835.43
3741S,Service Contracts (Non CPO),2025,2,6938.455
3741S,Service Contracts (Non CPO),2025,3,13216.35
445500G,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,1,0.0
445500G,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,2,0.0
445500G,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,3,0.0
445500S,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,1,0.0
445500S,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,2,0.0
445500S,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2025,3,0.0
3711G,Service Contracts (Other Makes),2025,1,0.0
3711G,Service Contracts (Other Makes),2025,2,34.89
3711G,Service Contracts (Other Makes),2025,3,16.745
3711S,Service Contracts (Other Makes),2025,1,0.0
3711S,Service Contracts (Other Makes),2025,2,34.89
3711S,Service Contracts (Other Makes),2025,3,0.0
3701G,Finance Income (CPO),2025,1,219.31
3701G,Finance Income (CPO),2025,2,1515.04
3701G,Finance Income (CPO),2025,3,34.495
5290G,Tire Storage,2025,1,0.0
5290G,Tire Storage,2025,2,0.0
5290G,Tire Storage,2025,3,0.0
5290S,Tire Storage,2025,1,0.0
5290S,Tire Storage,2025,2,0.0
5290S,Tire Storage,2025,3,0.0
5420G,Warranty Claim Body Shop Labour,2025,1,0.0
5420G,Warranty Claim Body Shop Labour,2025,2,0.0
5420G,Warranty Claim Body Shop Labour,2025,3,0.0
5420S,Warranty Claim Body Shop Labour,2025,1,0.0
5420S,Warranty Claim Body Shop Labour,2025,2,0.0
5420S,Warranty Claim Body Shop Labour,2025,3,0.0
5440G,Sublet Repairs Body Shop,2025,1,767.9063500000001
5440G,Sublet Repairs Body Shop,2025,2,85.61
5440G,Sublet Repairs Body Shop,2025,3,-0.257
5440S,Sublet Repairs Body Shop,2025,1,767.9063500000001
5440S,Sublet Repairs Body Shop,2025,2,85.61
5440S,Sublet Repairs Body Shop,2025,3,-0.257
0984P,Technicians,2025,1,0.0
0984P,Technicians,2025,2,0.0
0984P,Technicians,2025,3,0.0
570BP,Terminated YTD,2025,1,0.0
570BP,Terminated YTD,2025,2,0.0
570BP,Terminated YTD,2025,3,0.0
570CP,Terminated YTD,2025,1,0.0
570CP,Terminated YTD,2025,2,0.0
570CP,Terminated YTD,2025,3,0.0
570DP,Terminated YTD,2025,1,0.0
570DP,Terminated YTD,2025,2,0.0
570DP,Terminated YTD,2025,3,0.0
570EP,Terminated YTD,2025,1,0.0
570EP,Terminated YTD,2025,2,0.0
570EP,Terminated YTD,2025,3,0.0
570TP,Terminated YTD,2025,1,0.0
570TP,Terminated YTD,2025,2,0.0
570TP,Terminated YTD,2025,3,0.0
50007SDY,Active Customers,2025,1,100.93424999999999
50007SDY,Active Customers,2025,2,114.68
50007SDY,Active Customers,2025,3,165.145
50012SDY,Avg. Technician Wage,2025,1,26.580300000000015
50012SDY,Avg. Technician Wage,2025,2,25.88289999999998
50012SDY,Avg. Technician Wage,2025,3,29.404199999999957
46000S,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,1,0.0
46000S,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,2,0.0
46000S,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2025,3,0.0
5000EP,TOTAL,2025,1,0.0
5000EP,TOTAL,2025,2,0.0
5000EP,TOTAL,2025,3,0.0
560AP,Hired YTD,2025,1,0.0
560AP,Hired YTD,2025,2,-0.00095
560AP,Hired YTD,2025,3,0.0
3001ST,Test Drives,2025,1,30.95
3001ST,Test Drives,2025,2,35.135
3001ST,Test Drives,2025,3,27.78
3002ST,Writes,2025,1,22.66
3002ST,Writes,2025,2,29.94
3002ST,Writes,2025,3,27.33
3003ST,Sold,2025,1,85.625
3003ST,Sold,2025,2,19.45
3003ST,Sold,2025,3,19.37
50107SDY,Active Customers,2025,1,2.9919
50107SDY,Active Customers,2025,2,-4.00445
50107SDY,Active Customers,2025,3,0.55005
50112SDY,Avg. Technician Wage,2025,1,0.2685
50112SDY,Avg. Technician Wage,2025,2,0.0
50112SDY,Avg. Technician Wage,2025,3,0.01
0986P,Clerical / Other,2025,1,0.0
0986P,Clerical / Other,2025,2,0.0
0986P,Clerical / Other,2025,3,0.0
0994P,Clerical / Other,2025,1,0.0
0994P,Clerical / Other,2025,2,0.0
0994P,Clerical / Other,2025,3,0.0
3012ST,Writes,2025,1,28.375
3012ST,Writes,2025,2,29.72
3012ST,Writes,2025,3,28.94
6082DZ,Avg. Cost UV Mit. CPO Retailed,2025,1,0.0
6082DZ,Avg. Cost UV Mit. CPO Retailed,2025,2,-1.27935
6082DZ,Avg. Cost UV Mit. CPO Retailed,2025,3,7.3276
6117DZ,% of Labour Sales Other,2025,1,2.4744
6117DZ,% of Labour Sales Other,2025,2,1.9164000000000017
6117DZ,% of Labour Sales Other,2025,3,-0.72625
8433D,Amortization - Leaseholds,2025,1,0.0
8433D,Amortization - Leaseholds,2025,2,0.0
8433D,Amortization - Leaseholds,2025,3,0.0
8443D,Repairs & Maintenance - Real Estate,2025,1,190.715
8443D,Repairs & Maintenance - Real Estate,2025,2,132.85
8443D,Repairs & Maintenance - Real Estate,2025,3,183.1
8453D,Depreciation - Bldgs. & Improvements,2025,1,0.0
8453D,Depreciation - Bldgs. & Improvements,2025,2,0.0
8453D,Depreciation - Bldgs. & Improvements,2025,3,0.0
50005SD,Capacity - Bay Hours Avail,2025,1,9.67925
50005SD,Capacity - Bay Hours Avail,2025,2,3.1075500000000007
50005SD,Capacity - Bay Hours Avail,2025,3,3.135
50103SD,Non-Productive / Other,2025,1,0.06
50103SD,Non-Productive / Other,2025,2,0.02
50103SD,Non-Productive / Other,2025,3,0.0
570AP,Terminated YTD,2025,1,0.0
570AP,Terminated YTD,2025,2,0.0
570AP,Terminated YTD,2025,3,0.0
2100CLD,Wholesale Credit Line,2025,1,666.44
2100CLD,Wholesale Credit Line,2025,2,0.0
2100CLD,Wholesale Credit Line,2025,3,0.0
3013ST,Sold,2025,1,87.43
3013ST,Sold,2025,2,23.86
3013ST,Sold,2025,3,24.835
50013SDZ,Productive / Non-Productive Personnel,2025,1,2881.275
50013SDZ,Productive / Non-Productive Personnel,2025,2,0.0
50013SDZ,Productive / Non-Productive Personnel,2025,3,0.33335000000000004
6158DZ,Avail. Work Bay Hrs. / Bay,2025,1,97.015
6158DZ,Avail. Work Bay Hrs. / Bay,2025,2,0.0
